Transaction Hash,Status,Method,Blockno,DateTime (UTC),From,From_Nametag,To,To_Nametag,Amount,Value (USD),Txn Fee
"0x12adfa55999b72ba2305aff82fa2da516a4eea91ea0068c253d0999d9b9eb888","(Pending)","Swap Exact ETH For Tokens","(Pending)","2024-09-29 01:39:51","0x8c6a9c5bed44b7167eac0673084b1b89fd873fe4","","0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D","Uniswap V2: Router 2","0.0010653209 ETH","$2.85","(Pending)"
"0x1c0f53bacc3e4cde326b9edb6c3305bffddf1de9f735ebe82bef806ca33f952e","(Pending)","Swap Exact Tokens For Tokens","(Pending)","2024-09-29 01:33:07","0xcb3c133439fb6939d4468d2d9700ae16023ee3db","","0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D","Uniswap V2: Router 2","0 ETH","$0.00","(Pending)"
"0x7ad328bbacb1e35e3a5ec6d2c682e689d4c7cecbc7a1f8699b26459d8e776b87","(Pending)","Swap Exact ETH For Tokens","(Pending)","2024-09-29 01:27:50","0x93c27e23f0175a65e72403c7f980bb27e5be7696","","0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D","Uniswap V2: Router 2","0.005 ETH","$13.38","(Pending)"
"0x1255e67f357863ab3e6cbdfca16c05a31e9b0fe3ed3d3f41f3e3e43f1b680c86","(Pending)","Swap ETH For Exact Tokens","(Pending)","2024-09-29 01:26:43","0xdddd3ed0dd32c914a3df97d12ac109293501494c","","0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D","Uniswap V2: Router 2","0.0036937014 ETH","$9.88","(Pending)"
"0xcddd2f1f348d87eeb4501d5c491be406a64fc5f81ef754814d24080ece341b34","(Pending)","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens","(Pending)","2024-09-29 01:26:32","0x3511f837687ff7272a39a231cac1452ad71141fa","","0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D","Uniswap V2: Router 2","0 ETH","$0.00","(Pending)"
"0xb6dadc7d71ffafb35fef27661cd09e89c464d1ebd8d28868734bab499a7dfced","(Pending)","Swap Exact ETH For Tokens","(Pending)","2024-09-29 01:25:40","0xbbd9de58f566eb0d1d201faf098b5f9ac18c3e98","","0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D","Uniswap V2: Router 2","0.0059721 ETH","$15.98","(Pending)"
"0xef27c75c5405415c3699a4c40fb33d66cc7432f746bc7f8b7c457db8dc4da6ab","(Pending)","Swap Exact ETH For Tokens","(Pending)","2024-09-29 01:22:34","0x9696a5c3eb572de180aa7f76e39c0f4418a34af1","","0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D","Uniswap V2: Router 2","0.17 ETH","$454.86","(Pending)"
"0xa08db08fbf588e1b677f6f17ec4a61017a199e9c963cbddd5b2fdfa1e2b22514","(Pending)","Swap Exact ETH For Tokens","(Pending)","2024-09-29 01:22:30","0x9696a5c3eb572de180aa7f76e39c0f4418a34af1","","0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D","Uniswap V2: Router 2","0.17 ETH","$454.86","(Pending)"
"0x825f410ecaa5ccf61595e162edb2bd665f9ea49cf18332353522f36374684eee","(Pending)","Swap Exact ETH For Tokens","(Pending)","2024-09-29 01:22:26","0x9696a5c3eb572de180aa7f76e39c0f4418a34af1","","0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D","Uniswap V2: Router 2","0.17 ETH","$454.86","(Pending)"
"0x1a1c713d053a2e4ccf0afe02efaaf04f3fb8b45cf4cb7daf85fc36b985512774","(Pending)","Swap Exact ETH For Tokens","(Pending)","2024-09-29 01:21:16","0x0d5c14d6316f5b70122962d16fb50b8af253029f","","0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D","Uniswap V2: Router 2","0.0042 ETH","$11.24","(Pending)"
"0xbff2530a122f0e27a8acb43e1e6e803202b0378ef79e98102fa29c9e767195da","(Pending)","Swap Exact ETH For Tokens","(Pending)","2024-09-29 01:21:16","0xf6aa1e416f3b32b4aafd39f04cd430cd1d142a2a","","0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D","Uniswap V2: Router 2","0.00004 ETH","$0.11","(Pending)"
"0xa0a354ec3531a3cb61df5e2a841aeb3ddb0935caf2c3f8578064a528de8fa2fc","(Pending)","Swap Exact ETH For Tokens","(Pending)","2024-09-29 01:18:15","0x742129b5db81e0b16b1d2c101be44f706e83627d","","0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D","Uniswap V2: Router 2","0.00204822 ETH","$5.48","(Pending)"
"0x78dca44ffa1c9c4ab4d57fff7ed8070744a21760a1f9fdc492e0c275c07314dd","(Pending)","Swap Exact ETH For Tokens","(Pending)","2024-09-29 01:18:15","0x742129b5db81e0b16b1d2c101be44f706e83627d","","0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D","Uniswap V2: Router 2","0.00204822 ETH","$5.48","(Pending)"
"0x2ff3b093fb8bf3f5f74444058b62f1c2bce0b5afe133ebe23518012db273ea10","(Pending)","Swap Exact ETH For Tokens","(Pending)","2024-09-29 01:17:25","0x294e5d2612881ac4038931ac52bf1a08de5eab90","","0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D","Uniswap V2: Router 2","0.0005 ETH","$1.34","(Pending)"
