Transaction Hash,Status,Method,Blockno,DateTime (UTC),From,From_Nametag,To,To_Nametag,Amount,Value (USD),Txn Fee
"0x37dc73ecf4e809e880205b1bf1635d83fb1b1e1d8598df9934590a33f2fbc99d","Success","Approve","51122435","2024-09-28 23:41:18","0x99d0c640241E39492B423f8c9D9306815910664A","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","0 AVAX","$0.00","0.00115367"
"0x7d86a56a41b3fbf6291a6f3c1c9c2c6d3a876b01e67379bfb620dbda308ab56c","Success","Withdraw","51122394","2024-09-28 23:39:40","0xF3e3226F86438E221FcD5953727A7C484de86E65","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","0 AVAX","$0.00","0.00088147"
"0x6acef6c9c0673b13cd30ba46f1f90f3a0fbdc71baf29222a878a854a84458e8b","Success","Deposit","51122222","2024-09-28 23:32:53","0xB80D90fcf2Ed0e4FeBE02d2a209109Bf1F62DF95","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","307.54932092 AVAX","$9,057.23","0.00073085"
"0x596f22d5bf0dc9487cb3abdba8c830fe752d0d487757e8219acadd2b0b92b6f6","Success","Approve","51122176","2024-09-28 23:31:11","0xE94498E8A94d48999e4B594060b5BC1e54A9e0fb","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","0 AVAX","$0.00","0.00127347"
"0x030f333ae7cbb64c7d78fccb7d156f166a13ff2839c46516736fe9677939a8f7","Success","Deposit","51122166","2024-09-28 23:30:50","0xE94498E8A94d48999e4B594060b5BC1e54A9e0fb","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","5 AVAX","$147.25","0.00119096"
"0xec779abefd5e921e07ce781b08f897b4da7fd4d8e4b1156d991a37717a15c267","Success","Withdraw","51122069","2024-09-28 23:27:21","0x96bb50eA6A2657365588Deae080D8d6c34715f4b","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","0 AVAX","$0.00","0.00088177"
"0xefe44c2bdeb534896cb2cf4dba320231658bf8c93f7275bf5b9b4ee354cd2faa","Success","Deposit","51121707","2024-09-28 23:14:33","0x8bF0c1f5541744509d26608cbC28e2Ef50606c82","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","11 AVAX","$323.95","0.00073781"
"0x39abc03407e118e9667c901e199b0be578e02210def82ce300a62edc7f7f5f3c","Success","Withdraw","51121634","2024-09-28 23:11:49","0x3cEBbFC9269bf7A8Dc210C2390c3F77E53671C0A","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","0 AVAX","$0.00","0.00088177"
"0x6734abb16eb57b1560f47f036cf468fc2491beb4159648aa31c4842b75991787","Success","Approve","51121507","2024-09-28 23:07:03","0x28a6bA6E4C1d38D85d6C8A104378C5b6aAe89745","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","0 AVAX","$0.00","0.00070317"
"0x4694302ab3f3f1456a04323cd92572793645094df99d7d4cfa3ad4262a593bd6","Success","Approve","51121504","2024-09-28 23:06:57","0x28a6bA6E4C1d38D85d6C8A104378C5b6aAe89745","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","0 AVAX","$0.00","0.00070317"
"0x8ab84a73e05437c040947c86c0fffa3e42700a94f42a550c0c73870d188abe1b","Success","Deposit","51121453","2024-09-28 23:05:07","0x28a6bA6E4C1d38D85d6C8A104378C5b6aAe89745","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","3 AVAX","$88.35","0.00075006"
"0x55e5fecdc2772583029e746b8f2ae28345ccbe6f139488617605e230f78aeb7c","Success","Withdraw","51121318","2024-09-28 23:00:20","0x9ba3592EBD05eb30c67372F01538eF2beb2DB99f","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","0 AVAX","$0.00","0.00104049"
"0x68c87bd4228679a603fe82458b6f3ab7f1bb0e7bef0f8e7ce93c1c1f467364b4","Success","Approve","51121128","2024-09-28 22:53:16","0xB32740929748FfEeb23506a6cEf184C40B5BE13D","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","0 AVAX","$0.00","0.00123052"
"0x44db5d121d9311783f4d289af10d7e54c7314bf1d72b176b358009750a33c9ff","Success","Withdraw","51120922","2024-09-28 22:45:24","0x3B79CC2E6f03c26D67aD25710f03ff2883e143eB","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","0 AVAX","$0.00","0.00089937"
"0xb45dbbcaf8360ff9fd4dbbc9a458d4ce04c89cd8f992f12a2b1a7b38930444a4","Success","Approve","51120681","2024-09-28 22:36:17","0x2285AE7475A34dacfb65D273AB0aF3bB4Aa59fE7","","0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7","Wrapped AVAX","0 AVAX","$0.00","0.00122289"
