"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","From_PrivateTag","To","To_PrivateTag","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2676.14942988062/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method","PrivateNote"
"0x34a91f8969962a5aa8678ed9212e4219c1875c8a9343fcefe053ca7edaaadb06","20651994","1725148811","2024-09-01 00:00:11","0xaf7b03ccf455d81e6355f0252ace70ec12204568","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.5","0","1338.07471494031","0.000088205776276644","0.236051837894918","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0xfa9bc5b3a1c76d89f5df7dfb642b203e1c240dcb89663321a82c6e4c93d1b4fe","20651995","1725148823","2024-09-01 00:00:23","0xbec102fb4a89bbb24ada4f58e470bbd08017b31e","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000265038","0.7092812925967","2426.06","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0xa053660a1cff4e61ec6590833bbf4f890614de27343d77931b263945745ba1b5","20651995","1725148823","2024-09-01 00:00:23","0xdf6088a59455d72ff333b8522ae49a2118651e68","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000247805125609104","0.663163545620299","2426.06","","","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens",""
"0xf3006e005d57719f004d3b3c2facb6861bc3f83006ac30e5ae4b941e7cbb6a73","20651995","1725148823","2024-09-01 00:00:23","0x2e96a7d266139fb89a09354d35e2a6e750e1ba9c","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.000823","0","2.20247098079175","0.000106269843937752","0.284393982267517","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x607c935432f775225a6bb1ad6bc1df9889a90b483285e155f9c82dcfa748d80c","20651995","1725148823","2024-09-01 00:00:23","0x9c593564c4e52a1a58f465289dd2f124140f839f","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.000395","0","1.05707902480284","0.000098512855791768","0.263635122863052","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0xbc870512c28aa85e9abaf4ba226c8c8e02027bea4922457b1579bd218ec15d73","20651995","1725148823","2024-09-01 00:00:23","0x63b50e4ab53fe8f4e974cd9302f21c715e1639e4","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.000804","0","2.15162414162402","0.000098512855791768","0.263635122863052","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x912e6aa9ac30acf5f4873d9ff85e075c71fa3e79fb8fcb9b72199c9a12e1efb0","20651995","1725148823","2024-09-01 00:00:23","0xd66912704b2e0d21c4cb9284398ab3eb66b9a6ce","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.000801","0","2.14359569333438","0.000098512855791768","0.263635122863052","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x504053c0b41075b74f66257a343816f223e1eaf1077fe223bf3d2d657352d26f","20651995","1725148823","2024-09-01 00:00:23","0xe99047e60ac1c5c5283897b62e20717143b7a622","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.000823","0","2.20247098079175","0.000098512855791768","0.263635122863052","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0xb50479ef24688e69ef93c29f0b4134661ba12a272064afe1849568b423723844","20651995","1725148823","2024-09-01 00:00:23","0x0cc6db7b6fd564ad986b05a724b5f75a06d7b70f","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.00041","0","1.09722126625105","0.000098512855791768","0.263635122863052","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0xe2d3c3c8af9a65a084ea929076348b4ce00da2592d57782431353d3da56987ea","20651995","1725148823","2024-09-01 00:00:23","0x2aca09126a9d95f59f6fbcd1cd8fe7ca81db6d19","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.000806","0","2.15697644048378","0.000098512855791768","0.263635122863052","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x9b5b0a936a958042140ff5cee81c425f87145f2b11470bf9c569b1d09e34dfc8","20651995","1725148823","2024-09-01 00:00:23","0x662745789d228b53335006ee5fa03175382efd81","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.000815","0","2.18106178535271","0.000098512855791768","0.263635122863052","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0xf962bb5194526098ede9ed3c19f3c78012733a0671d057e3da57f67db0de26eb","20651997","1725148847","2024-09-01 00:00:47","0xcd794da69d127a98a62d8e353ebbe25cbbcd1e09","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.1","0","267.614942988062","0.000076477965685596","0.204666464267937","2426.06","","","Swap Exact ETH For Tokens",""
"0xb2683b94e254ba8e641fd62aae652a2f50238a1af30ced7fdfe824f95425cfb0","20651998","1725148859","2024-09-01 00:00:59","0x5486cd435e74dac9769401dae8509b7a54967b00","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000247790874106596","0.663125406469987","2426.06","","","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens",""
"0xbfc9206c3ab2186c36d679b5238a22707e6ee478054c8b6a61deb6770a654362","20651998","1725148859","2024-09-01 00:00:59","0x62630a92cc27be5045d300fe70451510b2b7ade2","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000066986295783204","0.179265337270036","2426.06","","","Swap Exact Tokens For Tokens",""
"0x5e03e04df2b1a5fd70c31f9dd5aab42c290e582cd189b5d91296f88b9908eb3e","20651998","1725148859","2024-09-01 00:00:59","0xc8d7dcdbab1acb0746a45cb8c52dce8610786122","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000059400938459808","0.158965787593589","2426.06","","","Swap Exact Tokens For Tokens",""
"0xaa38a7fb2ccecbd6fa47fd82ea227bb78d9a943bb12e2eaacf2a986ddf1174c8","20651998","1725148859","2024-09-01 00:00:59","0x705a03010b8c7390a6c2ba8f822b89a706583c3c","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.00006323844364794","0.169235524914972","2426.06","","","Swap Exact Tokens For Tokens",""
"0x4b185f9c70dcbc5950f5ea05604bfea3055915be406d96ae2df94803c26407a2","20651998","1725148859","2024-09-01 00:00:59","0xa749dfafdfd9193c418270ac693651668de51c5a","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000061187553808845","0.16374703724133","2426.06","","","Swap Exact Tokens For Tokens",""
"0x64890556d027141fa4b0359e6f93ca15964e10ec69139fe7edc4c0dc06e27537","20651999","1725148871","2024-09-01 00:01:11","0x37e2fcef3ab2450f77f03d2716fd7be48a408dc5","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000163611051730233","0.437847622810032","2426.06","","","Swap Exact Tokens For ETH",""
"0x6c8c47836a095a3b23180d5e3dffc75ffb94028adc0b9dd3ecb7b3cebb59d378","20652000","1725148883","2024-09-01 00:01:23","0xb7a7d03f8d49634396af23275a67168df8439a3f","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000097976245492548","0.262199073516726","2426.06","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x0b10555cbee11c98aeb85398c8288322ad45233411a01f6888f50fd201218330","20652000","1725148883","2024-09-01 00:01:23","0x8471a8d88b667ccfa1088e3cd847388f2c11e3ab","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.00009043476580314","0.24201694694546","2426.06","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0xaef8a5435988e86529326b4c5ba735cafac22b3e2e12b1a3b8a72a5ff77a9de9","20652000","1725148883","2024-09-01 00:01:23","0x2829562e39bc203a59ba4c214358d0fb68844f53","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000090426077462484","0.241993695647567","2426.06","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x31e69017a2881ab4b50f23b692cd368e01aa1ac2650510afbd1630c1ee310951","20652000","1725148883","2024-09-01 00:01:23","0x6d42ccc826068ff77ae75118c2f4c19a677761bc","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000072904400611821","0.195103070133113","2426.06","","","Swap Exact Tokens For Tokens",""
"0xde0f435923b47280d56da5fdaf1f0dda8752118cfdb0980423d4a92424a2be77","20652000","1725148883","2024-09-01 00:01:23","0xef64aedafe3fe018e5389915d98df6f901d9eff9","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.18","0","481.706897378512","0.00009717908448582","0.260065751543048","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0xcbb7a85f6a16c9d953c30277ab28e5cb14112cdc46e1ae56f233512f95ee319f","20652001","1725148895","2024-09-01 00:01:35","0xc113c68eab3a83b86a923e833e517b69ac07c614","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000123199033044486","0.329699022043845","2426.06","","","Swap Tokens For Exact Tokens",""
"0x5ee3406b0043df49b475612bd879a8ff620766448a75e65d98f02bdda54aa51b","20652001","1725148895","2024-09-01 00:01:35","0x5a390596849b90b9e20bb4ff588fecc6be5bd3c5","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000060714632581932","0.162481429369549","2426.06","Error(0)","execution reverted","Swap Exact Tokens For Tokens",""
"0x5d8b906b93565ec64046ec0ef8d0bfd511686c099c67b978c5b2394d94c6d1ba","20652002","1725148907","2024-09-01 00:01:47","0x72da32773caa6f1e3258dbb6be73b9338f617679","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000233656799913891","0.62530051187729","2426.06","","","Remove Liquidity ETH With Permit",""
"0x339ff2e948757242c364f3064efaf5e19732a57cebaa1d2254502ab18d2dc679","20652002","1725148907","2024-09-01 00:01:47","0xc011bae466f61957938575d840b6f792e0f8ad16","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000085051920136114","0.227611647582514","2426.06","","","Swap Exact Tokens For ETH",""
"0x5a6a5728055c7700fd8634f0c1f68116e0ed4c7425a64f4160dfc427d0059c39","20652003","1725148919","2024-09-01 00:01:59","0xc8d7dcdbab1acb0746a45cb8c52dce8610786122","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000075082987189422","0.200933293360706","2426.06","","","Swap Exact Tokens For Tokens",""
"0x53141fe75e449e55e64dcb4687d205b42daa4945d074b1d5e8ead72d87e61a5d","20652003","1725148919","2024-09-01 00:01:59","0x62630a92cc27be5045d300fe70451510b2b7ade2","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000067856792780406","0.181594917312811","2426.06","","","Swap Exact Tokens For Tokens",""
"0x458b1a887d6a25d81d8b37d5e5dbb6462619521ee63fadbe81df0740695fb426","20652003","1725148919","2024-09-01 00:01:59","0xe5a13a7d1cfcd0426b0dd87c3f3bef412db46c86","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000108310718380182","0.289855667243084","2426.06","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0xabdc8552f10019e07b25b8ba380f9470e9fb398ca958a8060ec662c5a171227b","20652003","1725148919","2024-09-01 00:01:59","0x45c26fd77ebf6bfbd90ad55737cf3a4878f611d8","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.00010120417555227","0.270837496705746","2426.06","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x0a2232b6ab27609efa1c3bb5443388c6854c0be4af0b00914020e284287c1946","20652004","1725148931","2024-09-01 00:02:11","0x42682f169113bf1bb86d92e82a3bc46f8a1bc055","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000097223338217434","0.260184181141677","2426.06","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x4c85e39bb221783469f5062376293c5527a3702c9d5527fbadfe765adb6bcc6b","20652004","1725148931","2024-09-01 00:02:11","0xf8b969bc865f8733d1e2730faa78202432d4993b","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.00009047399443225","0.242121928618888","2426.06","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0xe5a290f208f44e5b3d44d8059f6b7ebfa4cdafa1e88b5f6d3de2571068b9f45b","20652004","1725148931","2024-09-01 00:02:11","0x705a03010b8c7390a6c2ba8f822b89a706583c3c","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000064100733665605","0.171543141854138","2426.06","Error(0)","execution reverted","Swap Exact Tokens For Tokens",""
"0xbf788c0a1d3e28e21800fc59bf510ea9ae4be0765a29f60e6cb388dfb0a5b99e","20652004","1725148931","2024-09-01 00:02:11","0x5a390596849b90b9e20bb4ff588fecc6be5bd3c5","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000064100733665605","0.171543141854138","2426.06","Error(0)","execution reverted","Swap Exact Tokens For Tokens",""
"0xe24a2c5f51301c3129195a517acedc6e946f3f67b04a24cc71ba03cc87bf184e","20652004","1725148931","2024-09-01 00:02:11","0x62630a92cc27be5045d300fe70451510b2b7ade2","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.00006409215513857","0.171520184433904","2426.06","Error(0)","execution reverted","Swap Exact Tokens For Tokens",""
"0x7cbe11b12225e0870bffe0cbf885388325eb01bf8f95b9813863efd38c2cf22d","20652007","1725148967","2024-09-01 00:02:47","0x5a390596849b90b9e20bb4ff588fecc6be5bd3c5","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000064188188147256","0.171777183115349","2426.06","","","Swap Exact Tokens For Tokens",""
"0x50d927a9cd45dd2206d9831edddc58c838d7b88e18d450c806d863191c506ee2","20652007","1725148967","2024-09-01 00:02:47","0x545eb6f415df57a82b16219e952bbc2d1a93c51a","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000107570699582817","0.287875266360415","2426.06","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x99be45d995b8bc34456dac283565eec995c574d3e904ad2fe286eac18c4c2f98","20652007","1725148967","2024-09-01 00:02:47","0x7b2de378726fa7540508defae29c72910f13d0c8","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000057254330713584","0.153221144497354","2426.06","","","Swap Exact Tokens For Tokens",""
"0xc23d859c3062456d5d2171f8bde525a00701b4ff13da0646c3cec64ae39dc19f","20652007","1725148967","2024-09-01 00:02:47","0x6d42ccc826068ff77ae75118c2f4c19a677761bc","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000056700422503704","0.151738803357278","2426.06","","","Swap Exact Tokens For Tokens",""
"0x3e4434b412b94b13a0c8daea2b8b52703fae94b5155550968e532329d745c6e2","20652007","1725148967","2024-09-01 00:02:47","0xdb371ac99ff2bb8e0d2cc7a9a38bd486bf6814e9","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.00292","0","7.81435633525141","0.00008461322788521","0.226437641565364","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x84d50538fb80e02465bde1dacd54be97368fa2177f772a90553b2ad4433c7240","20652008","1725148979","2024-09-01 00:02:59","0x016cccd61d660c3c89aa6c1ec6b60029e5bd8fd5","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.544000000000000064","0","1455.82528985506","0.000084963325253112","0.227374554436877","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x460146ca1b45423b9492af9f4324f4fbc099f73a704bbacb37c38b49978ab712","20652008","1725148979","2024-09-01 00:02:59","0xb6416d5400fd707bef1472894c4ac7b23df7d1a8","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.0995","0","266.276868273122","0.00009596129214489","0.256806757264155","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0xaf6ea5cc12e14f3db8589454fbbb11eaecd0d3bfacdc1e821bc87700e0e46fc4","20652008","1725148979","2024-09-01 00:02:59","0xc8d7dcdbab1acb0746a45cb8c52dce8610786122","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000054131490204645","0.144863956649749","2426.06","Error(0)","execution reverted","Swap Exact Tokens For Tokens",""
"0xaea82f26d4e17553a6155958cd59d72281e320dd125180f1223ad831d4b4344e","20652009","1725148991","2024-09-01 00:03:11","0x537b505d708811763443ace7ff0685750eef84f4","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000279076136791464","0.746849444367762","2426.06","","","Remove Liquidity ETH With Permit",""
"0x0ae9d455f3056d198bf4391bf6fe0e6204cbfce2a9bd4cfe2e37d6b908427027","20652010","1725149003","2024-09-01 00:03:23","0xd483a44d9479c2409457917af56a884caa29b2b9","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.1","0","267.614942988062","0.000084078218041832","0.225005875278027","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x3b6a9bed74f796b87fb3af31d056046a09bfbc400f5ae3a8437a49165ac56378","20652011","1725149015","2024-09-01 00:03:35","0x5a390596849b90b9e20bb4ff588fecc6be5bd3c5","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000067580566317198","0.180855694020779","2426.06","","","Swap Exact Tokens For Tokens",""
"0xbacd5ab8c45563351170b762028d3c1dd5e30a0719806a06477bd6a7c52f4e38","20652011","1725149015","2024-09-01 00:03:35","0x7b2de378726fa7540508defae29c72910f13d0c8","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.00006108391027563","0.163469671659006","2426.06","","","Swap Exact Tokens For Tokens",""
"0xb7601d2907cfd7feab2c6cb288ec6a58715e7019fab064ffc754c325c84eb33a","20652011","1725149015","2024-09-01 00:03:35","0x498d5ad89b87acd6969f4245f049d4099c0c4a6e","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.2","0","535.229885976124","0.000145559167664972","0.389538083560512","2426.06","","","Swap Exact ETH For Tokens",""
"0xb0d8cbefa050185f9fe62a6313899d8be42b5e76dd4a67708fcdc79dc1d2d2ec","20652012","1725149027","2024-09-01 00:03:47","0x705a03010b8c7390a6c2ba8f822b89a706583c3c","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000063873804906384","0.170935846584526","2426.06","","","Swap Exact Tokens For Tokens",""
"0xe2a3acc166e098aee9dc0b7c499f264daa1d1f717131bfc562e55b2c4f1fc5e6","20652013","1725149039","2024-09-01 00:03:59","0x5a390596849b90b9e20bb4ff588fecc6be5bd3c5","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000064278419129001","0.172018654705704","2426.06","Error(0)","execution reverted","Swap Exact Tokens For Tokens",""
"0xc144afde474aec969307922096b40751240ffd716243fb1aa78fab8b3c346d3e","20652013","1725149039","2024-09-01 00:03:59","0x5efb7c38af01e15fa535f82eb63bb32b28f8cf3f","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.366","0","979.470691336307","0.000084842371373328","0.227050863780452","2426.06","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x3d9d4bb4eb61bcf40754e60c10dbe2480929e1523a84944d571a27f8f86408c2","20652013","1725149039","2024-09-01 00:03:59","0x0575644dd507b0780089027c2a8e8f334fd79ed7","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.4","0","1070.45977195225","0.001501131979083796","4.01725349000067","2426.06","","","Add Liquidity ETH",""
"0x51e34f7892e28189bcd7dd23ec7db1fbaa9db200a0e0c5502ac604a80a93c88a","20652014","1725149051","2024-09-01 00:04:11","0x705a03010b8c7390a6c2ba8f822b89a706583c3c","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000063337936470651","0.169501782575748","2426.06","Error(0)","execution reverted","Swap Exact Tokens For Tokens",""
"0xd8ef41266d6a6502f22f5e83c4c21e1e3b928667c927a3c74950592efd99bb6d","20652014","1725149051","2024-09-01 00:04:11","0x69673a513787d8e1c556a3577d15c1da220af589","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000088012044272834","0.235533382103373","2426.06","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x4d4b08dc9ed9e7df307290f49a24b2cad04dcec45fe1a39a31720d81c147ca7e","20652016","1725149075","2024-09-01 00:04:35","0x4619e3c1e1d2e65c4428bd556bf5e9a01c96d3e2","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0.5","0","1338.07471494031","0.000318588928988896","0.852591580679911","2426.06","","","Swap Exact ETH For Tokens",""
"0xa08b3993e4e6bd6ac05a7a772fe8dd6afa507e37d6ef6955137bfb477acc5941","20652016","1725149075","2024-09-01 00:04:35","0x6eeb2366e83583593878633450089cc90e45b4ac","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000177207180774216","0.47423289579967","2426.06","","","Remove Liquidity With Permit",""
"0xfddc0bfbfdbb61459bcff21010d919edaaf4f7571ba6667512123358dcce7fbe","20652019","1725149111","2024-09-01 00:05:11","0xb0ba33566bd35bcb80738810b2868dc1ddd1f0e9","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000380786491749288","1.0190415528011","2426.06","","","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens",""
"0xba00273f2f796edacb84f8a90e3376b54e2162c42df16087b13bfa07098582e9","20652019","1725149111","2024-09-01 00:05:11","0x2c6e4dadb9eb443c7b0fd65bb0e91106607e320d","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000131544437057748","0.352032570236059","2426.06","","","Swap Exact Tokens For ETH",""
"0x0478c3bcfa9809d15aeeab0971ff4a94b97f2fbad903708e8100f8a49de881c2","20652019","1725149111","2024-09-01 00:05:11","0xc8d7dcdbab1acb0746a45cb8c52dce8610786122","-","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","@ETbitch","","0","0","0","0.000065234072448984","0.17457612579314","2426.06","","","Swap Exact Tokens For Tokens",""
